469643,421977
196983,423059
215232,424344
422658,424484
220908,424757
293585,425277
1043026,425463
746321,427402
1097627,428979
992428,430815
532957,432022
287961,433440
153784,434963
828083,436354
184626,437528
787615,440090
107535,440304
448202,443721
832294,445282
1493679,448337
166271,449838
451838,452187
85221,453425
343960,455216
243231,456262
183675,456424
830751,457888
128748,458429
314461,458526
504301,458664
788358,459295
265565,461016
788913,462982
34484,463945
196381,464807
389262,465936
492838,467767
404041,468201
490258,468583
708364,469369
142413,472193
560068,475544
57635,476577
172620,477040
99519,477821
565064,483177
179980,484173
832167,484285
542526,485014
420073,486075
1227944,486075
80593,487274
1154921,487834
191835,491062
539025,491434
467767,492838
912061,493555
897204,497465
1161060,498205
372009,498435
657282,498435
68349,500969
243382,501568
156417,504479
190906,506002
404547,508234
508236,508234
508234,508236
281444,510298
406262,511051
814688,512514
879632,512930
926948,513004
513096,513058
513058,513096
191938,514246
43306,514673
1012619,518067
732781,518477
166765,518480
258007,518480
476577,518582
372009,519209
690261,521100
378457,523969
266090,524065
172653,526289
172885,526289
888929,526289
1102228,527421
111671,529232
531235,531233
677796,534883
1082611,535018
491434,539025
293361,540297
1102247,541119
270798,542299
485014,542526
855235,542526
783809,546479
459587,549968
85782,550231
855235,550457
740303,550622
1189803,550949
811385,551710
274941,555569
202499,556644
439305,556644
333848,560068
374717,560068
475544,560068
508446,560068
377605,560380
403259,561079
698607,561701
513189,562546
288219,562865
621030,563383
1111256,564471
372372,564804
1430158,567597
118472,567629
231086,568646
202898,573988
142937,583422
871923,588236
130449,589637
350768,589637
665808,590525
930572,590703
616280,593967
506887,597113
845161,599055
1607924,606586
234212,607364
175060,608672
999671,608774
705009,610224
337730,613404
445262,614968
616093,615458
263156,617753
563383,621030
1012619,621163
208741,622046
774828,623097
151459,623436
507446,623436
762075,626118
578158,626960
434362,627094
720204,629673
150775,631783
960209,632048
1097557,632048
374009,633908
1292926,636073
977589,637741
487244,637893
1287175,638711
827811,639848
1133951,643038
237100,647766
859641,649989
355337,652881
315573,653465
808464,654536
160018,658021
557901,660119
1173805,665162
346794,665549
665619,665611
665611,665619
370990,666831
350750,668948
702095,671211
200937,672041
832020,674194
60104,677125
534883,677796
274076,679281
194659,684786
862394,686551
329096,686647
521100,690261
578158,693880
298999,695166
45309,697229
63333,697887
639092,698270
311904,699070
671211,702095
149946,703946
610224,705009
327178,706742
719190,707137
288864,708178
469369,708364
1103572,718336
156959,719818
629673,720204
210038,725193
724967,729595
1248187,732246
518477,732781
1310725,733872
12726,737578
550622,740303
70528,740530
214128,740963
154780,742997
90891,744016
71825,744827
427402,746321
838946,746321
89357,748770
211034,749898
780296,751504
475544,753647
245603,757685
626118,762075
166037,763793
872806,764024
623097,774828
834527,775548
991994,779098
751504,780296
1034471,780696
459295,788358
319715,788913
462982,788913
143324,790329
299432,790329
81104,792105
288219,794322
943597,798840
389650,799641
666409,805497
654536,808464
540683,814724
416163,817609
1259745,819535
532957,823229
808150,826274
344101,826483
177403,826698
1192370,826698
436354,828083
234710,832009
665504,832020
445282,832294
775548,834527
353528,834932
746321,838946
599055,845161
924311,845432
610484,845790
912723,848586
1278717,848586
242512,849393
416901,853098
542526,855235
550457,855235
649989,859641
278402,861633
686551,862394
588236,871923
102719,872371
143477,872704
282879,872704
762749,874309
930365,876643
300071,881181
876798,887821
497465,897204
282570,897974
332646,901316
208047,910854
401537,910984
689729,910984
724400,912535
848586,912723
603838,912903
958341,917540
974839,918500
974839,924201
845432,924311
382438,924756
513004,926948
876643,930365
360817,936252
278626,947383
512448,949782
956334,956333
956333,956334
632048,960209
918500,974839
924201,974839
637741,977589
1414635,978965
992492,980567
513189,986170
987297,987298
980567,992492
149472,992611
403796,1000082
569439,1001307
978965,1006478
361438,1014153
1147765,1014506
160018,1015375
1015722,1015723
1541001,1035466
425463,1043026
1058501,1043862
211034,1061174
281500,1072878
535018,1082611
1080654,1095201
428979,1097627
63046,1099966
52021,1100293
1461567,1100293
527421,1102228
1025103,1103041
718336,1103572
1410725,1119257
1143009,1130729
229725,1141832
282570,1142287
1130729,1143009
1014506,1147765
487834,1154921
207593,1157029
498205,1161060
248939,1166143
1225754,1172517
665162,1173805
1230143,1177244
550949,1189803
434634,1204366
1172517,1225754
1220398,1225754
186084,1245710
1385237,1245793
374009,1259358
1014664,1262015
600187,1262893
636073,1292926
686828,1302923
638711,1303133
1602909,1334975
1354347,1336665
1245793,1385237
1119257,1410725
186084,1411750
237228,1418872
1100293,1461567
448337,1493679
1035466,1541001
1334975,1602909
606586,1607924
1436668,1614696
1623716,1623684
1623684,1623716
unique,783
